order_id,restaurant_id,order_date,order_value_eur,order_channel,fulfilment_type,order_status,order_month,is_completed,net_order_value_eur
ORD-0087320,R-0200,2026-02-07,22.9,app,pickup,completed,2026-02-01,1,22.9
ORD-0087309,R-0200,2026-02-07,23.24,app,delivery,completed,2026-02-01,1,23.24
ORD-0058142,R-0141,2026-02-07,32.07,web,pickup,completed,2026-02-01,1,32.07
ORD-0001619,R-0005,2026-02-07,13.18,web,delivery,completed,2026-02-01,1,13.18
ORD-0141809,R-0348,2026-02-07,22.38,web,delivery,completed,2026-02-01,1,22.38
ORD-0007243,R-0010,2026-02-07,41.59,app,delivery,completed,2026-02-01,1,41.59
ORD-0141782,R-0348,2026-02-07,77.74,web,delivery,completed,2026-02-01,1,77.74
ORD-0054995,R-0127,2026-02-07,31.0,web,delivery,completed,2026-02-01,1,31.0
ORD-0231619,R-0538,2026-02-07,24.28,app,pickup,completed,2026-02-01,1,24.28
ORD-0087352,R-0200,2026-02-07,29.58,app,delivery,completed,2026-02-01,1,29.58
ORD-0001601,R-0005,2026-02-07,20.44,app,delivery,completed,2026-02-01,1,20.44
ORD-0167561,R-0389,2026-02-07,21.92,web,pickup,completed,2026-02-01,1,21.92
ORD-0167510,R-0389,2026-02-07,15.65,web,pickup,completed,2026-02-01,1,15.65
ORD-0055003,R-0127,2026-02-07,17.79,app,delivery,completed,2026-02-01,1,17.79
ORD-0231656,R-0538,2026-02-07,30.03,app,pickup,completed,2026-02-01,1,30.03
ORD-0155992,R-0367,2026-02-07,25.97,app,pickup,completed,2026-02-01,1,25.97
ORD-0055119,R-0128,2026-02-07,30.17,app,delivery,completed,2026-02-01,1,30.17
ORD-0056506,R-0135,2026-02-07,29.18,web,pickup,completed,2026-02-01,1,29.18
ORD-0115297,R-0274,2026-02-07,59.19,web,delivery,completed,2026-02-01,1,59.19
ORD-0100079,R-0224,2026-02-07,64.24,web,pickup,completed,2026-02-01,1,64.24
ORD-0183092,R-0424,2026-02-07,49.38,web,delivery,completed,2026-02-01,1,49.38
ORD-0058175,R-0141,2026-02-07,27.65,app,pickup,completed,2026-02-01,1,27.65
ORD-0238194,R-0549,2026-02-07,22.68,web,pickup,completed,2026-02-01,1,22.68
ORD-0070325,R-0164,2026-02-07,22.49,app,delivery,completed,2026-02-01,1,22.49
ORD-0007207,R-0010,2026-02-07,56.57,web,delivery,completed,2026-02-01,1,56.57
ORD-0106497,R-0239,2026-02-07,20.93,web,delivery,completed,2026-02-01,1,20.93
ORD-0245374,R-0568,2026-02-07,40.9,web,pickup,completed,2026-02-01,1,40.9
ORD-0173293,R-0404,2026-02-07,22.06,app,pickup,completed,2026-02-01,1,22.06
ORD-0147381,R-0354,2026-02-07,25.24,web,delivery,completed,2026-02-01,1,25.24
ORD-0081741,R-0187,2026-02-07,31.24,app,delivery,completed,2026-02-01,1,31.24
ORD-0179908,R-0421,2026-02-07,29.05,app,delivery,completed,2026-02-01,1,29.05
ORD-0245376,R-0568,2026-02-07,54.17,app,pickup,completed,2026-02-01,1,54.17
ORD-0179925,R-0421,2026-02-07,25.41,app,delivery,completed,2026-02-01,1,25.41
ORD-0236011,R-0547,2026-02-07,23.33,app,pickup,completed,2026-02-01,1,23.33
ORD-0013357,R-0023,2026-02-07,15.53,app,delivery,completed,2026-02-01,1,15.53
ORD-0081756,R-0187,2026-02-07,25.96,app,delivery,completed,2026-02-01,1,25.96
ORD-0245379,R-0568,2026-02-07,53.42,app,delivery,completed,2026-02-01,1,53.42
ORD-0013360,R-0023,2026-02-07,23.85,app,delivery,completed,2026-02-01,1,23.85
ORD-0180726,R-0423,2026-02-07,36.97,app,pickup,completed,2026-02-01,1,36.97
ORD-0153536,R-0364,2026-02-07,41.4,web,pickup,refunded,2026-02-01,0,0.0
ORD-0005280,R-0009,2026-02-07,19.47,app,delivery,completed,2026-02-01,1,19.47
ORD-0013338,R-0023,2026-02-07,26.05,app,pickup,completed,2026-02-01,1,26.05
ORD-0179873,R-0421,2026-02-07,25.63,web,delivery,completed,2026-02-01,1,25.63
ORD-0072263,R-0166,2026-02-07,21.46,app,pickup,completed,2026-02-01,1,21.46
ORD-0236039,R-0547,2026-02-07,19.19,app,delivery,completed,2026-02-01,1,19.19
ORD-0149626,R-0357,2026-02-07,44.69,app,delivery,completed,2026-02-01,1,44.69
ORD-0105674,R-0237,2026-02-07,48.26,web,delivery,completed,2026-02-01,1,48.26
ORD-0070421,R-0164,2026-02-07,6.0,web,pickup,completed,2026-02-01,1,6.0
ORD-0236029,R-0547,2026-02-07,17.98,app,delivery,completed,2026-02-01,1,17.98
ORD-0106035,R-0238,2026-02-07,19.05,web,pickup,completed,2026-02-01,1,19.05
ORD-0106042,R-0238,2026-02-07,13.2,web,delivery,completed,2026-02-01,1,13.2
ORD-0170684,R-0398,2026-02-07,24.33,app,delivery,completed,2026-02-01,1,24.33
ORD-0106045,R-0238,2026-02-07,27.51,web,delivery,completed,2026-02-01,1,27.51
ORD-0153532,R-0364,2026-02-07,23.35,app,pickup,completed,2026-02-01,1,23.35
ORD-0106462,R-0239,2026-02-07,20.29,web,delivery,completed,2026-02-01,1,20.29
ORD-0070362,R-0164,2026-02-07,38.61,app,delivery,completed,2026-02-01,1,38.61
ORD-0106475,R-0239,2026-02-07,12.97,app,delivery,completed,2026-02-01,1,12.97
ORD-0013336,R-0023,2026-02-07,30.98,app,delivery,completed,2026-02-01,1,30.98
ORD-0179866,R-0421,2026-02-07,46.4,web,delivery,completed,2026-02-01,1,46.4
ORD-0179870,R-0421,2026-02-07,25.04,app,pickup,completed,2026-02-01,1,25.04
ORD-0070345,R-0164,2026-02-07,13.69,app,delivery,completed,2026-02-01,1,13.69
ORD-0010891,R-0017,2026-02-07,45.66,web,pickup,completed,2026-02-01,1,45.66
ORD-0072267,R-0166,2026-02-07,31.3,web,delivery,completed,2026-02-01,1,31.3
ORD-0180728,R-0423,2026-02-07,34.27,web,pickup,completed,2026-02-01,1,34.27
ORD-0146892,R-0353,2026-02-07,24.53,app,delivery,completed,2026-02-01,1,24.53
ORD-0067768,R-0162,2026-02-07,20.82,web,pickup,completed,2026-02-01,1,20.82
ORD-0067765,R-0162,2026-02-07,31.88,app,pickup,completed,2026-02-01,1,31.88
ORD-0235971,R-0547,2026-02-07,18.2,app,pickup,completed,2026-02-01,1,18.2
ORD-0235969,R-0547,2026-02-07,19.52,web,delivery,completed,2026-02-01,1,19.52
ORD-0067760,R-0162,2026-02-07,39.5,web,delivery,completed,2026-02-01,1,39.5
ORD-0170639,R-0398,2026-02-07,24.04,app,delivery,completed,2026-02-01,1,24.04
ORD-0146835,R-0353,2026-02-07,52.98,web,pickup,completed,2026-02-01,1,52.98
ORD-0014875,R-0024,2026-02-07,50.57,app,delivery,completed,2026-02-01,1,50.57
ORD-0081899,R-0188,2026-02-07,18.77,app,delivery,completed,2026-02-01,1,18.77
ORD-0103235,R-0232,2026-02-07,16.45,web,pickup,completed,2026-02-01,1,16.45
ORD-0014887,R-0024,2026-02-07,32.3,app,pickup,completed,2026-02-01,1,32.3
ORD-0108076,R-0245,2026-02-07,25.35,web,pickup,completed,2026-02-01,1,25.35
ORD-0081901,R-0188,2026-02-07,31.08,web,delivery,completed,2026-02-01,1,31.08
ORD-0182961,R-0424,2026-02-07,23.64,app,delivery,refunded,2026-02-01,0,0.0
ORD-0067718,R-0162,2026-02-07,17.27,app,pickup,completed,2026-02-01,1,17.27
ORD-0182963,R-0424,2026-02-07,29.21,web,delivery,completed,2026-02-01,1,29.21
ORD-0108084,R-0245,2026-02-07,17.07,app,pickup,completed,2026-02-01,1,17.07
ORD-0004399,R-0006,2026-02-07,46.75,app,pickup,completed,2026-02-01,1,46.75
ORD-0182933,R-0424,2026-02-07,15.05,web,pickup,completed,2026-02-01,1,15.05
ORD-0182928,R-0424,2026-02-07,19.74,web,pickup,completed,2026-02-01,1,19.74
ORD-0067782,R-0162,2026-02-07,15.31,app,delivery,completed,2026-02-01,1,15.31
ORD-0180730,R-0423,2026-02-07,32.36,app,pickup,completed,2026-02-01,1,32.36
ORD-0182830,R-0424,2026-02-07,17.56,app,pickup,completed,2026-02-01,1,17.56
ORD-0070243,R-0164,2026-02-07,26.55,web,delivery,completed,2026-02-01,1,26.55
ORD-0182856,R-0424,2026-02-07,20.82,app,delivery,completed,2026-02-01,1,20.82
ORD-0070221,R-0164,2026-02-07,15.98,app,delivery,completed,2026-02-01,1,15.98
ORD-0103248,R-0232,2026-02-07,14.55,app,delivery,completed,2026-02-01,1,14.55
ORD-0070195,R-0164,2026-02-07,17.25,web,delivery,completed,2026-02-01,1,17.25
ORD-0170663,R-0398,2026-02-07,19.43,app,delivery,completed,2026-02-01,1,19.43
ORD-0107112,R-0242,2026-02-07,20.25,web,delivery,completed,2026-02-01,1,20.25
ORD-0146866,R-0353,2026-02-07,23.51,web,delivery,completed,2026-02-01,1,23.51
ORD-0170662,R-0398,2026-02-07,32.79,web,pickup,completed,2026-02-01,1,32.79
ORD-0153561,R-0364,2026-02-07,23.49,app,pickup,completed,2026-02-01,1,23.49
ORD-0081789,R-0187,2026-02-07,12.77,app,delivery,completed,2026-02-01,1,12.77
ORD-0108050,R-0245,2026-02-07,23.35,web,pickup,cancelled,2026-02-01,0,0.0
ORD-0103237,R-0232,2026-02-07,25.52,app,delivery,completed,2026-02-01,1,25.52
ORD-0013385,R-0023,2026-02-07,20.51,app,pickup,completed,2026-02-01,1,20.51
ORD-0235975,R-0547,2026-02-07,17.92,app,pickup,completed,2026-02-01,1,17.92
ORD-0067783,R-0162,2026-02-07,21.4,app,delivery,completed,2026-02-01,1,21.4
ORD-0182903,R-0424,2026-02-07,21.79,app,pickup,completed,2026-02-01,1,21.79
ORD-0149633,R-0357,2026-02-07,20.55,web,delivery,completed,2026-02-01,1,20.55
ORD-0178323,R-0419,2026-02-07,47.93,web,pickup,completed,2026-02-01,1,47.93
ORD-0105660,R-0237,2026-02-07,27.08,app,pickup,completed,2026-02-01,1,27.08
ORD-0174493,R-0407,2026-02-07,14.28,app,pickup,completed,2026-02-01,1,14.28
ORD-0175991,R-0409,2026-02-07,27.02,app,pickup,completed,2026-02-01,1,27.02
ORD-0175998,R-0409,2026-02-07,25.0,app,delivery,completed,2026-02-01,1,25.0
ORD-0077281,R-0180,2026-02-07,26.24,web,delivery,completed,2026-02-01,1,26.24
ORD-0176009,R-0409,2026-02-07,49.17,app,delivery,completed,2026-02-01,1,49.17
ORD-0076625,R-0178,2026-02-07,26.97,web,delivery,completed,2026-02-01,1,26.97
ORD-0176024,R-0409,2026-02-07,22.99,app,delivery,completed,2026-02-01,1,22.99
ORD-0078741,R-0182,2026-02-07,24.17,web,delivery,completed,2026-02-01,1,24.17
ORD-0176026,R-0409,2026-02-07,34.79,app,delivery,completed,2026-02-01,1,34.79
ORD-0103411,R-0232,2026-02-07,23.15,app,delivery,completed,2026-02-01,1,23.15
ORD-0150930,R-0359,2026-02-07,68.58,web,pickup,completed,2026-02-01,1,68.58
ORD-0103320,R-0232,2026-02-07,19.16,web,delivery,completed,2026-02-01,1,19.16
ORD-0013255,R-0023,2026-02-07,11.61,web,delivery,completed,2026-02-01,1,11.61
ORD-0176720,R-0410,2026-02-07,79.44,app,delivery,cancelled,2026-02-01,0,0.0
ORD-0150928,R-0359,2026-02-07,33.71,app,delivery,completed,2026-02-01,1,33.71
ORD-0238165,R-0549,2026-02-07,20.7,app,pickup,completed,2026-02-01,1,20.7
ORD-0150915,R-0359,2026-02-07,45.0,app,delivery,completed,2026-02-01,1,45.0
ORD-0175980,R-0409,2026-02-07,40.93,app,delivery,completed,2026-02-01,1,40.93
ORD-0103325,R-0232,2026-02-07,35.0,app,delivery,completed,2026-02-01,1,35.0
ORD-0243815,R-0566,2026-02-07,26.75,web,delivery,completed,2026-02-01,1,26.75
ORD-0077302,R-0180,2026-02-07,17.78,web,pickup,completed,2026-02-01,1,17.78
ORD-0077358,R-0180,2026-02-07,18.0,web,delivery,completed,2026-02-01,1,18.0
ORD-0103350,R-0232,2026-02-07,16.08,web,delivery,completed,2026-02-01,1,16.08
ORD-0011537,R-0020,2026-02-07,21.86,app,delivery,refunded,2026-02-01,0,0.0
ORD-0174535,R-0407,2026-02-07,17.68,web,pickup,completed,2026-02-01,1,17.68
ORD-0174540,R-0407,2026-02-07,11.26,web,pickup,completed,2026-02-01,1,11.26
ORD-0174506,R-0407,2026-02-07,20.1,app,pickup,completed,2026-02-01,1,20.1
ORD-0077334,R-0180,2026-02-07,26.32,web,delivery,completed,2026-02-01,1,26.32
ORD-0077332,R-0180,2026-02-07,27.59,app,pickup,completed,2026-02-01,1,27.59
ORD-0005371,R-0009,2026-02-07,26.68,app,delivery,cancelled,2026-02-01,0,0.0
ORD-0005355,R-0009,2026-02-07,21.27,web,pickup,completed,2026-02-01,1,21.27
ORD-0005353,R-0009,2026-02-07,23.59,app,pickup,completed,2026-02-01,1,23.59
ORD-0151853,R-0362,2026-02-07,26.29,app,pickup,cancelled,2026-02-01,0,0.0
ORD-0175961,R-0409,2026-02-07,29.46,app,delivery,completed,2026-02-01,1,29.46
ORD-0175962,R-0409,2026-02-07,51.82,app,delivery,completed,2026-02-01,1,51.82
ORD-0103376,R-0232,2026-02-07,16.87,app,delivery,completed,2026-02-01,1,16.87
ORD-0077315,R-0180,2026-02-07,17.93,app,delivery,completed,2026-02-01,1,17.93
ORD-0175976,R-0409,2026-02-07,43.88,web,delivery,completed,2026-02-01,1,43.88
ORD-0077305,R-0180,2026-02-07,31.55,web,delivery,completed,2026-02-01,1,31.55
ORD-0175959,R-0409,2026-02-07,18.83,app,delivery,completed,2026-02-01,1,18.83
ORD-0013260,R-0023,2026-02-07,17.61,app,delivery,completed,2026-02-01,1,17.61
ORD-0075551,R-0175,2026-02-07,19.91,app,delivery,completed,2026-02-01,1,19.91
ORD-0244661,R-0567,2026-02-07,37.9,app,pickup,completed,2026-02-01,1,37.9
ORD-0072335,R-0166,2026-02-07,24.5,app,delivery,completed,2026-02-01,1,24.5
ORD-0153057,R-0363,2026-02-07,17.56,web,pickup,completed,2026-02-01,1,17.56
ORD-0149676,R-0357,2026-02-07,14.76,web,delivery,cancelled,2026-02-01,0,0.0
ORD-0105052,R-0235,2026-02-07,21.07,app,delivery,completed,2026-02-01,1,21.07
ORD-0238180,R-0549,2026-02-07,18.72,web,pickup,completed,2026-02-01,1,18.72
ORD-0103288,R-0232,2026-02-07,13.72,web,delivery,completed,2026-02-01,1,13.72
ORD-0236078,R-0547,2026-02-07,26.98,app,pickup,completed,2026-02-01,1,26.98
ORD-0105640,R-0237,2026-02-07,18.59,app,pickup,completed,2026-02-01,1,18.59
ORD-0072336,R-0166,2026-02-07,35.87,app,delivery,completed,2026-02-01,1,35.87
ORD-0072302,R-0166,2026-02-07,29.38,web,delivery,completed,2026-02-01,1,29.38
ORD-0080339,R-0184,2026-02-07,11.89,app,pickup,completed,2026-02-01,1,11.89
ORD-0173340,R-0404,2026-02-07,25.08,app,pickup,completed,2026-02-01,1,25.08
ORD-0072288,R-0166,2026-02-07,75.42,web,delivery,completed,2026-02-01,1,75.42
ORD-0105652,R-0237,2026-02-07,26.31,web,delivery,cancelled,2026-02-01,0,0.0
ORD-0072282,R-0166,2026-02-07,47.42,app,pickup,completed,2026-02-01,1,47.42
ORD-0236054,R-0547,2026-02-07,21.37,app,pickup,completed,2026-02-01,1,21.37
ORD-0105655,R-0237,2026-02-07,49.9,web,delivery,completed,2026-02-01,1,49.9
ORD-0178319,R-0419,2026-02-07,32.38,app,delivery,completed,2026-02-01,1,32.38
ORD-0105642,R-0237,2026-02-07,79.02,app,delivery,completed,2026-02-01,1,79.02
ORD-0146827,R-0353,2026-02-07,18.14,app,delivery,completed,2026-02-01,1,18.14
ORD-0072338,R-0166,2026-02-07,41.27,web,delivery,completed,2026-02-01,1,41.27
ORD-0174433,R-0407,2026-02-07,36.39,web,pickup,completed,2026-02-01,1,36.39
ORD-0153044,R-0363,2026-02-07,14.35,web,delivery,completed,2026-02-01,1,14.35
ORD-0174458,R-0407,2026-02-07,22.55,web,pickup,completed,2026-02-01,1,22.55
ORD-0104517,R-0233,2026-02-07,20.09,app,pickup,completed,2026-02-01,1,20.09
ORD-0104518,R-0233,2026-02-07,32.0,app,delivery,completed,2026-02-01,1,32.0
ORD-0177454,R-0411,2026-02-07,25.03,web,delivery,completed,2026-02-01,1,25.03
ORD-0237242,R-0548,2026-02-07,32.71,web,delivery,completed,2026-02-01,1,32.71
ORD-0153048,R-0363,2026-02-07,20.9,web,pickup,completed,2026-02-01,1,20.9
ORD-0005319,R-0009,2026-02-07,21.56,web,delivery,completed,2026-02-01,1,21.56
ORD-0178273,R-0419,2026-02-07,49.52,app,pickup,completed,2026-02-01,1,49.52
ORD-0005372,R-0009,2026-02-07,35.02,app,delivery,completed,2026-02-01,1,35.02
ORD-0080316,R-0184,2026-02-07,13.97,app,pickup,completed,2026-02-01,1,13.97
ORD-0104532,R-0233,2026-02-07,27.49,app,pickup,completed,2026-02-01,1,27.49
ORD-0080317,R-0184,2026-02-07,31.02,app,delivery,cancelled,2026-02-01,0,0.0
ORD-0149698,R-0357,2026-02-07,29.85,web,pickup,completed,2026-02-01,1,29.85
ORD-0174435,R-0407,2026-02-07,35.32,app,pickup,completed,2026-02-01,1,35.32
ORD-0005313,R-0009,2026-02-07,37.07,app,pickup,completed,2026-02-01,1,37.07
ORD-0080325,R-0184,2026-02-07,30.58,app,delivery,completed,2026-02-01,1,30.58
ORD-0149692,R-0357,2026-02-07,26.49,web,pickup,completed,2026-02-01,1,26.49
ORD-0103296,R-0232,2026-02-07,18.05,web,delivery,completed,2026-02-01,1,18.05
ORD-0058174,R-0141,2026-02-07,50.63,app,delivery,completed,2026-02-01,1,50.63
ORD-0108092,R-0245,2026-02-07,38.69,web,delivery,completed,2026-02-01,1,38.69
ORD-0182977,R-0424,2026-02-07,32.74,web,delivery,completed,2026-02-01,1,32.74
ORD-0101412,R-0228,2026-02-07,36.22,app,delivery,completed,2026-02-01,1,36.22
ORD-0187896,R-0429,2026-02-07,50.39,app,pickup,completed,2026-02-01,1,50.39
ORD-0017821,R-0030,2026-02-07,43.21,app,pickup,completed,2026-02-01,1,43.21
ORD-0009880,R-0015,2026-02-07,18.73,web,delivery,completed,2026-02-01,1,18.73
ORD-0085981,R-0195,2026-02-07,37.98,web,pickup,completed,2026-02-01,1,37.98
ORD-0017826,R-0030,2026-02-07,26.26,web,pickup,completed,2026-02-01,1,26.26
ORD-0232565,R-0539,2026-02-07,19.26,web,pickup,completed,2026-02-01,1,19.26
ORD-0248332,R-0579,2026-02-07,18.86,web,pickup,completed,2026-02-01,1,18.86
ORD-0144296,R-0352,2026-02-07,34.99,app,delivery,completed,2026-02-01,1,34.99
ORD-0144293,R-0352,2026-02-07,42.54,app,delivery,completed,2026-02-01,1,42.54
ORD-0232564,R-0539,2026-02-07,11.1,web,pickup,completed,2026-02-01,1,11.1
ORD-0112740,R-0261,2026-02-07,28.67,app,pickup,completed,2026-02-01,1,28.67
ORD-0112745,R-0261,2026-02-07,25.06,app,delivery,completed,2026-02-01,1,25.06
ORD-0017831,R-0030,2026-02-07,29.78,app,delivery,completed,2026-02-01,1,29.78
ORD-0112748,R-0261,2026-02-07,36.53,web,delivery,completed,2026-02-01,1,36.53
ORD-0232562,R-0539,2026-02-07,15.65,web,delivery,completed,2026-02-01,1,15.65
ORD-0062149,R-0154,2026-02-07,27.99,app,delivery,completed,2026-02-01,1,27.99
ORD-0232570,R-0539,2026-02-07,23.83,web,pickup,completed,2026-02-01,1,23.83
ORD-0144304,R-0352,2026-02-07,26.57,app,delivery,completed,2026-02-01,1,26.57
ORD-0111875,R-0260,2026-02-07,31.26,web,delivery,completed,2026-02-01,1,31.26
ORD-0248326,R-0579,2026-02-07,20.69,app,delivery,completed,2026-02-01,1,20.69
ORD-0169390,R-0394,2026-02-07,19.13,web,delivery,completed,2026-02-01,1,19.13
ORD-0101463,R-0229,2026-02-07,37.18,web,pickup,completed,2026-02-01,1,37.18
ORD-0154508,R-0366,2026-02-07,30.37,web,delivery,completed,2026-02-01,1,30.37
ORD-0083828,R-0190,2026-02-07,24.92,app,delivery,completed,2026-02-01,1,24.92
ORD-0144341,R-0352,2026-02-07,53.77,web,pickup,completed,2026-02-01,1,53.77
ORD-0154522,R-0366,2026-02-07,61.62,app,delivery,completed,2026-02-01,1,61.62
ORD-0232598,R-0539,2026-02-07,22.0,app,pickup,completed,2026-02-01,1,22.0
ORD-0239524,R-0551,2026-02-07,22.1,web,delivery,completed,2026-02-01,1,22.1
ORD-0191257,R-0437,2026-02-07,21.19,app,delivery,completed,2026-02-01,1,21.19
ORD-0239525,R-0551,2026-02-07,49.44,app,pickup,completed,2026-02-01,1,49.44
ORD-0062876,R-0155,2026-02-07,23.06,app,delivery,completed,2026-02-01,1,23.06
ORD-0083844,R-0190,2026-02-07,18.49,app,pickup,completed,2026-02-01,1,18.49
ORD-0083845,R-0190,2026-02-07,12.17,app,pickup,completed,2026-02-01,1,12.17
ORD-0144319,R-0352,2026-02-07,56.52,app,delivery,completed,2026-02-01,1,56.52
ORD-0111292,R-0258,2026-02-07,23.9,web,delivery,completed,2026-02-01,1,23.9
ORD-0085973,R-0195,2026-02-07,21.27,app,pickup,completed,2026-02-01,1,21.27
ORD-0232579,R-0539,2026-02-07,14.27,web,delivery,completed,2026-02-01,1,14.27
ORD-0017815,R-0030,2026-02-07,28.95,web,pickup,completed,2026-02-01,1,28.95
ORD-0007228,R-0010,2026-02-07,85.55,web,pickup,completed,2026-02-01,1,85.55
ORD-0083821,R-0190,2026-02-07,16.56,app,delivery,completed,2026-02-01,1,16.56
ORD-0017835,R-0030,2026-02-07,57.47,web,pickup,completed,2026-02-01,1,57.47
ORD-0061422,R-0153,2026-02-07,28.59,web,pickup,completed,2026-02-01,1,28.59
ORD-0001637,R-0005,2026-02-07,22.52,app,delivery,completed,2026-02-01,1,22.52
ORD-0017876,R-0030,2026-02-07,18.28,web,pickup,completed,2026-02-01,1,18.28
ORD-0142776,R-0349,2026-02-07,13.41,app,pickup,completed,2026-02-01,1,13.41
ORD-0142773,R-0349,2026-02-07,36.87,app,delivery,completed,2026-02-01,1,36.87
ORD-0086015,R-0195,2026-02-07,59.98,app,delivery,completed,2026-02-01,1,59.98
ORD-0142761,R-0349,2026-02-07,13.4,app,pickup,completed,2026-02-01,1,13.4
ORD-0155944,R-0367,2026-02-07,23.41,app,delivery,completed,2026-02-01,1,23.41
ORD-0059030,R-0142,2026-02-07,36.66,web,delivery,completed,2026-02-01,1,36.66
ORD-0194593,R-0446,2026-02-07,28.65,web,delivery,completed,2026-02-01,1,28.65
ORD-0142756,R-0349,2026-02-07,29.8,web,delivery,completed,2026-02-01,1,29.8
ORD-0167582,R-0389,2026-02-07,31.28,app,pickup,completed,2026-02-01,1,31.28
ORD-0167581,R-0389,2026-02-07,15.47,app,pickup,completed,2026-02-01,1,15.47
ORD-0141840,R-0348,2026-02-07,30.84,app,delivery,refunded,2026-02-01,0,0.0
ORD-0194608,R-0446,2026-02-07,28.55,web,delivery,completed,2026-02-01,1,28.55
ORD-0112826,R-0261,2026-02-07,21.95,app,delivery,completed,2026-02-01,1,21.95
ORD-0231660,R-0538,2026-02-07,21.01,app,delivery,completed,2026-02-01,1,21.01
ORD-0009867,R-0015,2026-02-07,25.7,app,delivery,completed,2026-02-01,1,25.7
ORD-0086014,R-0195,2026-02-07,30.14,web,pickup,completed,2026-02-01,1,30.14
ORD-0100586,R-0226,2026-02-07,22.72,app,delivery,completed,2026-02-01,1,22.72
ORD-0017862,R-0030,2026-02-07,27.54,web,delivery,completed,2026-02-01,1,27.54
ORD-0192422,R-0444,2026-02-07,23.33,web,delivery,completed,2026-02-01,1,23.33
ORD-0100596,R-0226,2026-02-07,32.42,web,delivery,completed,2026-02-01,1,32.42
ORD-0191571,R-0439,2026-02-07,41.75,web,delivery,completed,2026-02-01,1,41.75
ORD-0001650,R-0005,2026-02-07,16.66,app,delivery,completed,2026-02-01,1,16.66
ORD-0191573,R-0439,2026-02-07,58.48,app,pickup,completed,2026-02-01,1,58.48
ORD-0085996,R-0195,2026-02-07,27.57,web,delivery,completed,2026-02-01,1,27.57
ORD-0191577,R-0439,2026-02-07,31.46,app,pickup,completed,2026-02-01,1,31.46
ORD-0061177,R-0152,2026-02-07,28.75,app,pickup,completed,2026-02-01,1,28.75
ORD-0007330,R-0010,2026-02-07,32.33,app,delivery,completed,2026-02-01,1,32.33
ORD-0143431,R-0351,2026-02-07,34.89,app,pickup,completed,2026-02-01,1,34.89
ORD-0017840,R-0030,2026-02-07,47.09,web,pickup,completed,2026-02-01,1,47.09
ORD-0086000,R-0195,2026-02-07,20.53,app,delivery,completed,2026-02-01,1,20.53
ORD-0086003,R-0195,2026-02-07,37.8,app,pickup,completed,2026-02-01,1,37.8
ORD-0017846,R-0030,2026-02-07,48.52,web,pickup,completed,2026-02-01,1,48.52
ORD-0155942,R-0367,2026-02-07,31.67,web,delivery,completed,2026-02-01,1,31.67
ORD-0231684,R-0538,2026-02-07,26.97,app,delivery,completed,2026-02-01,1,26.97
ORD-0143408,R-0351,2026-02-07,17.61,web,pickup,completed,2026-02-01,1,17.61
ORD-0240063,R-0552,2026-02-07,18.88,app,pickup,completed,2026-02-01,1,18.88
ORD-0143406,R-0351,2026-02-07,31.86,app,pickup,cancelled,2026-02-01,0,0.0
ORD-0192393,R-0444,2026-02-07,24.41,web,delivery,completed,2026-02-01,1,24.41
ORD-0062918,R-0155,2026-02-07,29.29,web,pickup,completed,2026-02-01,1,29.29
ORD-0144352,R-0352,2026-02-07,24.8,app,delivery,completed,2026-02-01,1,24.8
ORD-0154505,R-0366,2026-02-07,34.49,web,delivery,completed,2026-02-01,1,34.49
ORD-0067597,R-0162,2026-02-07,18.33,app,delivery,completed,2026-02-01,1,18.33
ORD-0247078,R-0577,2026-02-07,37.02,web,delivery,completed,2026-02-01,1,37.02
